"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH30","2020-04-02 00:00:00","755.000","21.000","4.200","12.700","1.000","934.400","","21.500","-99.000","-99.000","-99.000","18.000","","11.400",""
"C0X170","2020-04-02 00:00:00","50.000","40.000","2.200","19.800","0.750","1010.400","","0.000","-99.000","-99.000","-99.000","28.800","","19.800",""
"C0K291","2020-04-02 00:00:00","8.000","18.000","4.000","18.100","0.740","1016.400","","0.000","-99.000","-99.000","-99.000","24.400","","18.100",""
"C0D480","2020-04-02 00:00:00","223.000","0.000","0.000","14.600","0.880","991.700","","19.500","-99.000","-99.000","-99.000","18.200","","13.700",""
"C0F0C0","2020-04-02 00:00:00","983.000","184.000","1.800","18.000","0.990","906.900","","3.000","-99.000","-99.000","-99.000","23.700","","17.000",""
"C0U860","2020-04-02 00:00:00","5.000","264.000","0.500","16.500","0.880","1020.900","","0.000","-99.000","-99.000","-99.000","22.700","","16.500",""
"C0UA50","2020-04-02 00:00:00","808.000","279.000","1.500","11.700","1.000","928.600","","6.500","-99.000","-99.000","-99.000","17.400","","10.700",""
"C0X320","2020-04-02 00:00:00","30.000","6.000","2.800","18.500","0.760","1012.600","","0.000","-99.000","-99.000","-99.000","27.100","","18.200",""
"C0T960","2020-04-02 00:00:00","120.000","0.000","0.200","16.400","0.990","1006.800","","9.500","-99.000","-99.000","-99.000","21.300","","16.400",""
"C0SA80","2020-04-02 00:00:00","136.000","285.000","0.300","18.900","0.960","1003.500","","3.000","-99.000","-99.000","-99.000","26.400","","18.900",""
"C0S770","2020-04-02 00:00:00","375.000","50.000","0.600","17.300","0.950","976.000","","14.500","-99.000","-99.000","-99.000","23.800","","16.800",""
"C0X230","2020-04-02 00:00:00","29.000","1.000","2.400","18.000","0.770","1014.700","","0.000","-99.000","-99.000","-99.000","26.300","","18.000",""
"C0B010","2020-04-02 00:00:00","38.000","91.000","2.800","16.700","0.860","1014.000","","2.500","-99.000","-99.000","-99.000","20.500","","16.000",""
"C0R490","2020-04-02 00:00:00","49.000","335.000","0.300","23.700","0.740","1010.100","","0.000","-99.000","-99.000","-99.000","29.900","","23.400",""
"C0V440","2020-04-02 00:00:00","27.000","314.000","2.400","-99.000","0.790","1012.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-02 00:00:00","200.000","338.000","1.100","17.600","0.920","997.400","","4.000","-99.000","-99.000","-99.000","25.400","","17.600",""
"C0Z280","2020-04-02 00:00:00","224.000","216.000","0.400","16.600","0.990","996.200","","1.000","-99.000","-99.000","-99.000","21.100","","16.500",""
"C0Z070","2020-04-02 00:00:00","247.000","1.000","1.200","15.900","0.990","991.300","","1.000","-99.000","-99.000","-99.000","21.000","","15.900",""
"CM0180","2020-04-02 00:00:00","313.000","0.000","0.000","22.000","0.810","981.500","","0.000","-99.000","-99.000","-99.000","31.600","","21.700",""
"C0T9N0","2020-04-02 00:00:00","261.000","58.000","1.700","16.300","0.990","990.400","","0.000","-99.000","-99.000","-99.000","23.200","","16.300",""
"C0K470","2020-04-02 00:00:00","97.000","296.000","0.700","18.100","0.860","1005.700","","0.000","-99.000","-99.000","-99.000","26.800","","18.100",""
"C0R720","2020-04-02 00:00:00","214.000","16.000","7.500","19.400","0.930","993.900","","6.500","-99.000","-99.000","-99.000","25.000","","18.700",""
"C0V650","2020-04-02 00:00:00","28.000","41.000","2.200","21.200","0.720","1015.000","","0.000","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0H9C0","2020-04-02 00:00:00","3402.000","308.000","1.100","5.900","1.000","679.200","","6.000","-99.000","-99.000","-99.000","7.200","","3.600",""
"C0U780","2020-04-02 00:00:00","15.000","254.000","1.500","16.300","0.990","1019.900","","0.000","-99.000","-99.000","-99.000","20.600","","16.200",""
"C0U760","2020-04-02 00:00:00","22.000","0.000","0.000","17.100","0.930","1019.900","","0.000","-99.000","-99.000","-99.000","22.000","","16.900",""
"C0E830","2020-04-02 00:00:00","37.000","50.000","3.000","17.000","0.730","1013.300","","0.000","-99.000","-99.000","-99.000","20.500","","16.800",""
"C0K330","2020-04-02 00:00:00","38.000","351.000","1.000","17.600","0.770","1012.300","","0.000","-99.000","-99.000","-99.000","25.400","","17.500",""
"C0M660","2020-04-02 00:00:00","40.000","21.000","2.800","17.500","0.770","1012.900","","0.000","-99.000","-99.000","-99.000","25.300","","17.500",""
"C0D580","2020-04-02 00:00:00","120.000","0.000","0.000","15.700","0.830","1004.600","","13.000","-99.000","-99.000","-99.000","18.800","","15.200",""
"C0I420","2020-04-02 00:00:00","305.000","0.000","0.000","19.100","0.780","981.600","","1.500","-99.000","-99.000","-99.000","27.900","","18.800",""
"C0R640","2020-04-02 00:00:00","21.000","343.000","1.800","24.000","0.790","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","23.800",""
"C0E810","2020-04-02 00:00:00","53.000","33.000","2.200","16.100","0.830","1012.400","","3.500","-99.000","-99.000","-99.000","19.100","","15.800",""
"C0G830","2020-04-02 00:00:00","27.000","1.000","2.800","17.100","0.970","1012.500","","0.000","-99.000","-99.000","-99.000","23.600","","17.100",""
"C0A550","2020-04-02 00:00:00","422.000","0.000","0.000","13.100","1.000","972.600","","8.500","-99.000","-99.000","-99.000","18.600","","12.600",""
"C0G750","2020-04-02 00:00:00","31.000","5.000","2.300","17.200","0.770","1014.400","","-99.000","-99.000","-99.000","-99.000","24.200","","17.200",""
"C0Z270","2020-04-02 00:00:00","343.000","301.000","0.700","15.200","0.990","981.600","","6.500","-99.000","-99.000","-99.000","20.300","","15.100",""
"C0UA30","2020-04-02 00:00:00","1397.000","0.000","0.000","8.700","1.000","864.700","","1.000","-99.000","-99.000","-99.000","16.900","","8.200",""
"C0I080","2020-04-02 00:00:00","536.000","0.000","0.000","18.000","0.880","958.800","","8.000","-99.000","-99.000","-99.000","26.900","","18.000",""
"C0UA00","2020-04-02 00:00:00","392.000","0.000","0.100","13.600","0.980","976.800","","0.500","-99.000","-99.000","-99.000","18.700","","13.200",""
"C0AD40","2020-04-02 00:00:00","32.000","70.000","3.800","16.600","0.770","1016.100","","16.000","-99.000","-99.000","-99.000","20.300","","15.400",""
"C0G900","2020-04-02 00:00:00","20.000","29.000","3.700","17.800","0.800","1014.100","","0.000","-99.000","-99.000","-99.000","22.200","","17.800",""
"C0S660","2020-04-02 00:00:00","794.000","157.000","0.900","14.400","1.000","931.800","","1.500","-99.000","-99.000","-99.000","24.000","","14.400",""
"C0M640","2020-04-02 00:00:00","155.000","4.000","0.800","18.000","0.810","998.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.000",""
"C0R660","2020-04-02 00:00:00","20.000","332.000","3.500","24.500","0.800","1014.500","","0.000","-99.000","-99.000","-99.000","28.200","","23.800",""
"C0UA10","2020-04-02 00:00:00","1711.000","265.000","0.300","7.400","1.000","835.000","","1.500","-99.000","-99.000","-99.000","16.800","","7.300",""
"C0V770","2020-04-02 00:00:00","26.000","351.000","1.000","21.200","0.700","1013.300","","0.000","-99.000","-99.000","-99.000","29.400","","21.200",""
"C0E730","2020-04-02 00:00:00","26.000","67.000","0.800","16.900","0.740","1013.800","","15.000","-99.000","-99.000","-99.000","19.500","","16.600",""
"C0V810","2020-04-02 00:00:00","32.000","335.000","0.500","21.100","0.750","1011.800","","0.000","-99.000","-99.000","-99.000","25.800","","21.100",""
"C0A9C0","2020-04-02 00:00:00","35.000","144.000","2.700","17.400","0.740","1016.400","","1.000","-99.000","-99.000","-99.000","21.200","","16.700",""
"C0X310","2020-04-02 00:00:00","9.000","17.000","5.100","19.000","0.740","1016.500","","0.000","-99.000","-99.000","-99.000","24.700","","19.000",""
"C0K280","2020-04-02 00:00:00","23.000","14.000","3.700","17.800","0.750","1016.600","","0.000","-99.000","-99.000","-99.000","25.700","","17.800",""
"C0M650","2020-04-02 00:00:00","20.000","6.000","1.800","17.700","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","25.000","","17.700",""
"C0S910","2020-04-02 00:00:00","212.000","108.000","2.000","19.900","0.990","995.100","","0.500","7.700","88.000","","24.900","","19.600",""
"C0R170","2020-04-02 00:00:00","26.000","315.000","0.300","23.700","0.750","1013.400","","0.000","-99.000","-99.000","-99.000","31.200","","23.500",""
"C0M530","2020-04-02 00:00:00","1385.000","205.000","0.400","16.600","0.990","871.300","","2.000","-99.000","-99.000","-99.000","22.500","","15.300",""
"C0H960","2020-04-02 00:00:00","120.000","223.000","0.300","18.600","0.740","1001.500","","0.000","-99.000","-99.000","-99.000","26.100","","18.400",""
"C0V620","2020-04-02 00:00:00","18.000","30.000","2.600","20.700","0.740","1014.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.700",""
"C0X280","2020-04-02 00:00:00","22.000","42.000","3.600","18.500","0.740","1014.400","","0.000","-99.000","-99.000","-99.000","25.000","","18.500",""
"C0AH40","2020-04-02 00:00:00","426.000","21.000","3.200","14.500","0.930","968.300","","0.500","-99.000","-99.000","-99.000","19.500","","13.700",""
"C0H890","2020-04-02 00:00:00","440.000","288.000","0.400","20.500","0.810","965.700","","3.000","-99.000","-99.000","-99.000","28.600","","20.300",""
"C0K480","2020-04-02 00:00:00","56.000","3.000","1.800","17.300","0.950","1010.200","","0.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0T9A0","2020-04-02 00:00:00","498.000","0.000","0.000","13.900","0.990","963.700","","2.500","-99.000","-99.000","-99.000","19.100","","13.900",""
"C0R540","2020-04-02 00:00:00","17.000","316.000","1.800","24.000","0.780","1014.000","","0.000","-99.000","-99.000","-99.000","29.400","","23.900",""
"C0Z160","2020-04-02 00:00:00","124.000","338.000","0.800","16.900","0.930","1009.600","","14.500","-99.000","-99.000","-99.000","21.500","","16.800",""
"C0AH50","2020-04-02 00:00:00","275.000","91.000","5.200","15.000","0.950","987.200","","10.500","-99.000","-99.000","-99.000","18.300","","14.600",""
"C0F850","2020-04-02 00:00:00","379.000","0.000","0.100","16.300","0.910","973.100","","1.000","-99.000","-99.000","-99.000","23.100","","15.800",""
"C0G800","2020-04-02 00:00:00","15.000","36.000","4.700","17.100","0.830","1015.300","","0.000","-99.000","-99.000","-99.000","22.700","","17.100",""
"C0U890","2020-04-02 00:00:00","116.000","257.000","1.700","16.000","0.990","1008.800","","0.000","-99.000","-99.000","-99.000","20.200","","15.400",""
"C0F860","2020-04-02 00:00:00","2215.000","221.000","1.400","12.800","1.000","783.900","","5.000","-99.000","-99.000","-99.000","17.500","","11.100",""
"CM0170","2020-04-02 00:00:00","106.000","258.000","1.500","17.800","0.820","1005.800","","0.000","-99.000","-99.000","-99.000","27.500","","17.800",""
"C0B020","2020-04-02 00:00:00","86.000","6.000","4.000","17.200","0.760","1009.200","","1.500","9.300","359.000","","20.000","","15.900",""
"C0I390","2020-04-02 00:00:00","1184.000","269.000","0.800","17.000","1.000","888.700","","6.000","-99.000","-99.000","-99.000","23.600","","16.200",""
"C0T9D0","2020-04-02 00:00:00","7.000","0.000","0.100","17.700","0.910","1020.500","","0.500","-99.000","-99.000","-99.000","22.800","","17.400",""
"C0C460","2020-04-02 00:00:00","482.000","0.000","0.000","13.400","0.940","963.800","","14.500","-99.000","-99.000","-99.000","18.100","","13.200",""
"C0AI40","2020-04-02 00:00:00","37.000","96.000","2.000","18.000","0.660","1016.100","","1.000","-99.000","-99.000","-99.000","21.300","","17.400",""
"C0O930","2020-04-02 00:00:00","69.000","0.000","0.100","19.800","0.900","1008.200","","0.000","-99.000","-99.000","-99.000","30.300","","19.800",""
"C0T870","2020-04-02 00:00:00","135.000","0.000","0.000","16.500","0.990","1004.700","","5.500","-99.000","-99.000","-99.000","20.500","","16.300",""
"C0A920","2020-04-02 00:00:00","196.000","90.000","2.500","15.700","0.790","996.600","","15.500","-99.000","-99.000","-99.000","19.500","","14.600",""
"C0A940","2020-04-02 00:00:00","49.000","64.000","1.100","16.900","0.760","1015.600","","7.500","-99.000","-99.000","-99.000","19.900","","15.400",""
"C0S740","2020-04-02 00:00:00","289.000","36.000","1.600","16.300","0.990","987.900","","0.000","-99.000","-99.000","-99.000","23.900","","16.300",""
"C0U980","2020-04-02 00:00:00","573.000","289.000","0.600","12.300","1.000","955.700","","2.500","-99.000","-99.000","-99.000","17.700","","11.900",""
"C0V250","2020-04-02 00:00:00","298.000","190.000","0.700","22.600","0.800","981.900","","0.000","-99.000","-99.000","-99.000","32.500","","21.800",""
"C0AH70","2020-04-02 00:00:00","34.000","85.000","3.100","17.400","0.680","1016.700","","2.500","-99.000","-99.000","-99.000","21.100","","16.700",""
"C0M760","2020-04-02 00:00:00","40.000","338.000","0.900","18.200","0.770","1012.500","","0.000","-99.000","-99.000","-99.000","26.100","","18.200",""
"C0O950","2020-04-02 00:00:00","4.000","4.000","0.900","19.400","0.810","1015.400","","0.000","-99.000","-99.000","-99.000","26.900","","19.400",""
"C0F9A0","2020-04-02 00:00:00","425.000","269.000","0.400","17.300","0.860","967.700","","0.000","-99.000","-99.000","-99.000","26.100","","17.000",""
"C0A9F0","2020-04-02 00:00:00","35.000","109.000","1.800","17.400","0.750","1016.800","","2.000","-99.000","-99.000","-99.000","21.100","","16.700",""
"C0I460","2020-04-02 00:00:00","110.000","31.000","2.200","18.300","0.740","1004.300","","0.000","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0E420","2020-04-02 00:00:00","19.000","51.000","1.900","16.700","0.740","1014.000","","9.500","-99.000","-99.000","-99.000","19.700","","16.300",""
"C0R190","2020-04-02 00:00:00","32.000","340.000","1.200","23.800","0.840","1012.000","","0.000","-99.000","-99.000","-99.000","30.800","","23.500",""
"C0I010","2020-04-02 00:00:00","1562.000","269.000","1.500","15.400","0.980","851.000","","8.500","-99.000","-99.000","-99.000","21.700","","14.000",""
"C0F930","2020-04-02 00:00:00","100.000","48.000","0.900","17.200","0.840","1005.100","","0.000","-99.000","-99.000","-99.000","22.200","","16.900",""
"C0X180","2020-04-02 00:00:00","62.000","346.000","0.600","18.900","0.850","1008.400","","0.000","-99.000","-99.000","-99.000","27.300","","18.900",""
"C0X260","2020-04-02 00:00:00","39.000","26.000","2.200","18.000","0.810","1012.800","","0.000","-99.000","-99.000","-99.000","26.000","","18.000",""
"C0K500","2020-04-02 00:00:00","12.000","16.000","2.400","17.500","0.780","1014.600","","0.500","-99.000","-99.000","-99.000","24.700","","17.500",""
"CM0010","2020-04-02 00:00:00","68.000","292.000","0.500","16.700","0.740","1013.000","","4.000","-99.000","-99.000","-99.000","20.600","","16.000",""
"C0O990","2020-04-02 00:00:00","18.000","27.000","1.400","19.500","0.790","1014.300","","0.000","-99.000","-99.000","-99.000","29.100","","19.500",""
"C0E430","2020-04-02 00:00:00","258.000","359.000","0.500","14.400","0.890","992.000","","11.500","-99.000","-99.000","-99.000","18.900","","14.300",""
"C0D390","2020-04-02 00:00:00","146.000","0.000","0.000","15.700","0.830","1000.100","","14.000","-99.000","-99.000","-99.000","19.100","","15.200",""
"C0T9F0","2020-04-02 00:00:00","251.000","0.000","0.200","15.800","0.990","991.700","","0.000","-99.000","-99.000","-99.000","20.600","","15.800",""
"C0R350","2020-04-02 00:00:00","35.000","55.000","7.800","21.600","0.860","1012.700","","0.000","12.800","33.000","","29.700","","21.600",""
"C0K550","2020-04-02 00:00:00","15.000","10.000","1.300","17.800","0.750","1015.700","","0.000","-99.000","-99.000","-99.000","25.100","","17.800",""
"C0C670","2020-04-02 00:00:00","250.000","25.000","2.300","14.800","0.800","989.900","","19.500","7.900","67.000","","18.100","","14.000",""
"C0A980","2020-04-02 00:00:00","11.000","155.000","1.500","17.500","0.670","1019.400","","3.000","-99.000","-99.000","-99.000","20.900","","17.100",""
"C0UA60","2020-04-02 00:00:00","566.000","327.000","1.100","13.700","0.960","955.300","","0.500","-99.000","-99.000","-99.000","20.600","","12.800",""
"C0V720","2020-04-02 00:00:00","15.000","316.000","1.300","24.700","0.680","1014.700","","0.000","-99.000","-99.000","-99.000","30.900","","24.000",""
"C0C480","2020-04-02 00:00:00","105.000","121.000","1.200","16.200","0.750","1006.700","","12.500","-99.000","-99.000","-99.000","19.200","","15.900",""
"C0S900","2020-04-02 00:00:00","27.000","44.000","5.000","21.600","0.840","1015.800","","21.000","-99.000","-99.000","-99.000","26.700","","21.000",""
"C0SA00","2020-04-02 00:00:00","466.000","0.000","0.000","16.500","1.000","966.100","","2.000","-99.000","-99.000","-99.000","24.100","","16.300",""
"C0V730","2020-04-02 00:00:00","33.000","357.000","1.500","23.600","0.700","1013.100","","0.000","-99.000","-99.000","-99.000","29.800","","23.300",""
"C0G730","2020-04-02 00:00:00","27.000","20.000","3.600","17.100","0.830","1014.600","","0.000","-99.000","-99.000","-99.000","23.300","","17.000",""
"C0Z300","2020-04-02 00:00:00","182.000","81.000","1.000","16.600","0.990","1000.800","","5.000","-99.000","-99.000","-99.000","22.600","","16.600",""
"C0H9A0","2020-04-02 00:00:00","1595.000","0.000","0.000","15.500","0.960","848.600","","0.000","-99.000","-99.000","-99.000","21.500","","14.000",""
"C0S840","2020-04-02 00:00:00","22.000","42.000","2.800","21.300","0.850","1018.100","","2.000","8.300","33.000","","26.700","","20.100",""
"C0Z150","2020-04-02 00:00:00","27.000","218.000","1.800","17.800","0.950","1018.200","","0.000","-99.000","-99.000","-99.000","22.600","","17.500",""
"C0W170","2020-04-02 00:00:00","42.000","42.000","5.200","14.400","0.770","1016.000","","0.000","-99.000","-99.000","-99.000","16.800","","12.700",""
"C0E540","2020-04-02 00:00:00","32.000","47.000","2.900","17.000","0.760","1014.900","","4.500","-99.000","-99.000","-99.000","20.100","","16.700",""
